"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_id"
871.076101952791,-1.46155370516318,0.073516884635896,3.91591393837698e-89,6.04538793806638e-85,"LOXL2"
3233.51752299159,1.23362416628842,0.0668875579051173,4.2549751855256e-77,3.28441534570721e-73,"MTUS1"
974.949438237393,-2.0851716888897,0.117393922738229,7.11016044345103e-72,3.6588885641999e-68,"CDH4"
1607.9969550709,1.45865296438395,0.0881326694283345,1.00345918249822e-62,3.87285071485189e-59,"AKR1C1"
1036.0361234837,1.5432860321932,0.0934237037064481,2.20222250029603e-62,6.79958219191402e-59,"SLC45A4"
821.375440100108,-1.28195511274856,0.079123538035719,3.66055347583757e-60,9.41860409333006e-57,"PMEPA1"
960.530824199931,-1.32429872720786,0.0827909822031292,1.00024423486698e-58,2.20596721398236e-55,"GRIN2B"
3145.30102814679,-1.04995653620257,0.0682106119460328,1.4235687166336e-54,2.74713173092369e-51,"MYOF"
755.884819548685,-1.22293365439256,0.0829695913938096,1.67025392547633e-50,2.86504223350041e-47,"SFMBT2"
197.690047232156,3.31436098341995,0.233070237850029,1.17800617556247e-46,1.81860593383334e-43,"FGA"
1598.58274602431,-1.08705433921559,0.0772801156131851,4.64744333191941e-46,6.52247546892471e-43,"TPM1"
1189.7337620344,-1.46955256719992,0.108586791509632,5.75439269042948e-43,7.40302619623753e-40,"SERPINE1"
865.060485764159,-1.19079965787407,0.0914784608156475,5.0938587007414e-40,6.04915312477274e-37,"SLIT3"
1360.19352613528,1.42127350030013,0.110389599108913,3.41611146944636e-39,3.76699491895092e-36,"MTUS1-DT"
212.394223968044,2.81169294316648,0.218266074571863,4.87029821559624e-39,5.01251092349165e-36,"MUC5B"
295.399632812557,1.89056371771474,0.149961216937884,1.49630250729531e-37,1.44374488172656e-34,"NR0B1"
709.173391395894,-1.16228124845942,0.0922850296960424,1.64122771022378e-37,1.49042784649616e-34,"COL5A1"
1160.89577357016,-1.09985421040239,0.0920889696453777,5.25920181475338e-34,4.51064208978682e-31,"NAV2"
1077.08576511592,-0.928199555228899,0.0766796164608185,7.10644150248267e-34,5.48546219576637e-31,"PSD3"
1714.95587230365,-0.97800318794364,0.0819855624749432,7.06771213709093e-34,5.48546219576637e-31,"TGFBI"
4346.87560047904,-0.71059069982655,0.060110286207848,2.16738984061397e-33,1.59334115997136e-30,"FLNB"
852.460806513305,1.01057714127723,0.0867787450011813,1.55035735940761e-32,1.08792804156976e-29,"CYB5B"
875.193463265578,1.29843353465065,0.112172294193913,3.99934742325892e-32,2.68443154435961e-29,"ZFP36L2"
1924.51470485295,-0.669533407857624,0.0576859959271116,5.96426176685553e-32,3.83651138152982e-29,"DOCK1"
2571.28299782838,-0.936498267318898,0.0814671633137019,7.24923455598558e-32,4.47654732301221e-29,"ANTXR1"
881.890752855513,-0.869906233766502,0.075431161920263,8.97542808963211e-32,5.3293330326054e-29,"PAQR5"
670.432067994771,1.11898297710255,0.0973979184322173,1.14406368959763e-31,6.54150194074376e-29,"ZC3HAV1"
130.904655761896,2.77332825344117,0.2416836583241,1.81119783370593e-31,9.9861686274115e-29,"CP"
2526.42379842046,-0.750017107523075,0.0653410583101715,2.51582265668071e-31,1.33928517840817e-28,"GALNT10"
627.359539081261,-1.18403918597707,0.104428724196141,8.26204112134878e-31,4.25164636104608e-28,"AXL"
643.661132177198,-1.87025552515637,0.169990652579174,2.54350922046344e-29,1.26666759179079e-26,"ANGPTL4"
1760.06710148274,-0.728403531610516,0.0666160576138715,5.30566162066918e-29,2.55965012812159e-26,"MAP3K14"
780.740806217099,1.16811270944758,0.107473469509672,1.44011573242859e-28,6.73712323552503e-26,"ERN1"
479.80283734747,-1.13290246943033,0.104883229816037,1.94678981801421e-28,8.83957094426569e-26,"LINC00842"
888.349721391053,0.894479720577185,0.0834456211829226,8.71858611866099e-28,3.84564378571109e-25,"SH3PXD2A"
359.150574204749,-1.43953394321889,0.135057782073926,9.79178373306078e-28,4.19904325752757e-25,"FOSL1"
2679.53827779357,-0.681452666530442,0.0641413293134027,1.68135322533502e-27,7.0153327277627e-25,"EGFR"
621.123945689776,1.18074650772802,0.111367611867065,2.22644242451626e-27,9.04521530254792e-25,"SERINC5"
496.259393728839,1.25402932848411,0.11852953159149,2.65238532243674e-27,1.04993652840457e-24,"EDN1"
446.753675606187,1.43006054412508,0.136413067938656,9.59641723879688e-27,3.70373723331366e-24,"MAP2"
437.032409435801,-1.23339235467002,0.118529095071806,1.10312584017433e-26,4.15367237088082e-24,"TNFRSF12A"
3406.23770897537,-0.613900161975807,0.0584538683393171,1.14381942542801e-26,4.20435340232323e-24,"TRIO"
678.768517018957,-0.941745196841569,0.0908305660842225,2.95935034586198e-26,1.06247559626552e-23,"TNFAIP8"
228.153054336406,1.3747652314325,0.13409863197859,8.67180725521758e-26,3.04262182741021e-23,"GREM1"
325.757092755766,-1.37052776365858,0.134948447425891,1.61959574983754e-25,5.55629315244265e-23,"LTBP2"
58.228672368927,3.2895637969004,0.323370573411217,2.01996165477595e-25,6.77916696226764e-23,"OASL"
304.164105388168,1.49745814434197,0.148748844747926,5.04822052823783e-25,1.65817933010501e-22,"ZNF703"
1646.13249957976,-0.691052999470604,0.0684273383606077,6.34641719255226e-25,2.04116642955462e-22,"ITGA3"
426.516484476324,1.15251506385767,0.115592221217761,1.59462746501176e-24,5.02405281731666e-22,"BTG1"
3508.97061625572,-0.549879876259233,0.0552246976129363,3.4167091601506e-24,1.0373728144617e-21,"PRKCA"
643.830630114997,-1.09826073215826,0.111031190280024,3.42699919274172e-24,1.0373728144617e-21,"CAV1"
1359.26491289239,-0.770300880210839,0.0786263618138765,8.3335466442612e-24,2.47410179027124e-21,"EZR"
321.065601148241,1.39715651531715,0.143875040331583,1.91801550569469e-23,5.58685346734237e-21,"SPTBN4"
481.073615966412,1.08670877267753,0.111610495501769,1.95481543976524e-23,5.58860014057328e-21,"EPCAM-DT"
1184.67074183049,-0.884501846135851,0.0908716815692788,2.03382421598345e-23,5.708759681155e-21,"INPP4B"
474.807693948525,-1.38380212733361,0.143324317413512,2.97587088424974e-23,8.20383834125848e-21,"SYNE1"
467.045585436863,-2.07841325032939,0.216091787929144,3.10834252165744e-23,8.41870032444693e-21,"KIRREL3"
892.893421623246,1.16341160899504,0.121409353609749,6.66512678887589e-23,1.77407288563217e-20,"IER5L"
2389.28219559591,-0.917824612539201,0.0956129478245761,6.94771358824497e-23,1.81794580297162e-20,"PLEC"
1444.33394230169,0.968907261729928,0.10120341776539,8.71208055503551e-23,2.24161832681064e-20,"SLC38A2"
3081.54497643295,-0.756865325230853,0.0792590502190514,9.00141228500643e-23,2.27809512878573e-20,"DCBLD2"
1230.33530667568,-0.771813693516413,0.0806896397912066,1.04000553079318e-22,2.58961377167501e-20,"KLF7"
341.817193964645,-1.10423182459923,0.116070963369615,1.26586648508875e-22,3.10197568203177e-20,"KRT80"
138.402400255911,1.86856583792183,0.197690604008437,2.18307857442844e-22,5.2659948487541e-20,"ARID5B"
446.342905430591,1.26055305529519,0.133778147671859,3.09710376667178e-22,7.35585968459677e-20,"HEXIM1"
1371.72028802777,0.986837875536245,0.105122923057304,5.17160620532322e-22,1.20968570602697e-19,"IRS2"
1080.13830280573,0.872588684383851,0.096094800792118,8.80455814629016e-22,2.02872789048399e-19,"CPLX2"
295.489603728569,1.14359697608404,0.123228838044741,1.19182823428644e-21,2.66658612766869e-19,"LOC107984421"
130.799566375697,-1.92218168148186,0.206937957229566,1.18427790537788e-21,2.66658612766869e-19,"LOC101928953"
483.071251215437,-1.21944511790416,0.131828412130705,1.57680845630822e-21,3.47753842121232e-19,"NAV3"
114.570389706699,-1.9727824204177,0.213925132087535,1.64409207690126e-21,3.57485823707065e-19,"MARCHF4"
1075.93597754175,0.852810500203943,0.0927249690069426,3.49402542483894e-21,7.4917728484255e-19,"CPEB4"
1062.10268852916,-0.712448321091149,0.0773873755332846,4.04098937884555e-21,8.54586219597502e-19,"MET"
795.490881170396,0.910529695373028,0.0997972235420677,4.13949796311309e-21,8.63588777764052e-19,"HEATR5A"
1698.8352475527,-0.645572485824029,0.0701817087310335,4.9751437835836e-21,1.02408359641285e-18,"MTCL1"
305.801957595018,-1.32008953015198,0.145319438452478,6.42513134544657e-21,1.30514707514479e-18,"IGSF11"
249.779433141486,1.40099454550887,0.154144294839579,9.27731244204676e-21,1.86004090234179e-18,"TM4SF20"
819.601026734057,1.09680754289103,0.121114724375683,1.02477600581603e-20,2.02826820228049e-18,"SLC16A3"
3898.29810025977,-0.593466543324518,0.0650345289841862,1.08816641078298e-20,2.12647000628704e-18,"ACTN4"
307.881269031572,-1.3708411607336,0.151760093048227,1.16210547215986e-20,2.2425730349005e-18,"CEACAM19"
1302.59235380608,-0.597776445218767,0.0656963183864691,1.38738721242937e-20,2.64425725746723e-18,"DOCK10"
1082.57484900604,-0.683018125869886,0.0762221398859466,2.88985556490985e-20,5.44068173305833e-18,"KCNMA1"
284.66048158685,1.79877439620047,0.202138339193693,3.50672692867341e-20,6.52251208733255e-18,"CEBPD"
376.81629636178,-0.995585451757544,0.11294962941479,1.00928870892998e-19,1.85492846291202e-17,"CLTCL1"
651.420885280456,-0.913122799856501,0.103672075361067,1.21213572387216e-19,2.20152368295745e-17,"BMP1"
1265.30415656429,-0.763613269957148,0.0878095080419761,1.24302628323167e-19,2.23137671634075e-17,"GALNT18"
569.531417358677,-0.853603681330645,0.0972521038829988,1.76447078985021e-19,3.13102299467903e-17,"MIR4435-2HG"
99.1373677687667,2.00761880899185,0.230239631258207,1.86551066164401e-19,3.27269927209776e-17,"SPDEF"
677.009517109989,0.78353647611203,0.0893598213320718,1.94685986739999e-19,3.37703625089001e-17,"PLD1"
90.3670905511692,2.45566887306198,0.281486180746227,2.3814759499167e-19,4.08502507942378e-17,"AXIN2"
559.579203007996,-0.932889016909446,0.107693067661554,3.18395368221726e-19,5.40152493912858e-17,"BNC2"
568.635416405958,1.02323987450619,0.117877332360651,3.38126012357825e-19,5.67390149867403e-17,"SLC12A2"
455.560135195397,-1.48898023965394,0.171992692116172,3.64664513062589e-19,6.05343091683898e-17,"LOC101928055"
375.44437025774,-1.04697947390665,0.12097857379286,3.88806929852934e-19,6.38553338624425e-17,"RNF121"
928.963830096181,-0.728712036765097,0.083778971243462,4.19589514482609e-19,6.81855044692897e-17,"NEK6"
1080.32019542427,-0.68670647618055,0.0792822345991463,5.60291939146784e-19,9.01019474640422e-17,"NTN4"
424.639602365963,-1.02067807518904,0.118356454958667,6.36089371925998e-19,1.01236574472098e-16,"CDH2"
463.187438648615,-1.0547119460473,0.123403385312453,9.99145186267613e-19,1.5739595291428e-16,"IRAK2"
280.260308091736,1.3512350274284,0.159505997405425,1.79128609613015e-18,2.79332068202598e-16,"PLEKHH2"
751.76929848034,0.797422598179162,0.0937674142794783,1.86562034645037e-18,2.88014469085008e-16,"FAM20C"
3795.64230315843,-0.583251501852313,0.0685838677342563,1.98303118490923e-18,3.03109261709194e-16,"CMIP"
388.220319314201,1.18708667513663,0.140561040580333,2.15669249359552e-18,3.26421752118899e-16,"GLRX"
97.1757787579721,2.24921663285206,0.265906914775006,2.38485636132241e-18,3.57450606855294e-16,"LOC101928156"
1046.32373303576,-0.720198128318795,0.0849276723983046,3.0246556396776e-18,4.48986863128297e-16,"GPRC5A"
844.216618814795,1.08822795111876,0.129371728240523,3.48131332470539e-18,5.11852524826684e-16,"ARRB1"
1731.76561566555,-0.648033506625542,0.0767590796097388,3.61768789273081e-18,5.26885525358286e-16,"BICC1"
104.942173709468,-2.26970975197839,0.27062929638359,3.69563244223097e-18,5.33207230309923e-16,"PRH1"
505.254413501298,0.857580757558968,0.102098597743436,5.19008921161e-18,7.41894418970696e-16,"MBD5"
292.179174397126,-1.14973308605901,0.137935735022019,6.38862862903995e-18,9.0484081445063e-16,"MFGE8"
193.422669974558,1.46120460277178,0.177198002026344,1.11043206472579e-17,1.55844092865788e-15,"TNXB"
2293.48385835648,0.549132609893549,0.0655539931387276,1.21075172622627e-17,1.68392659004334e-15,"TACC2"
772.620924698223,0.681034162135136,0.0819752741898854,1.25101668901324e-17,1.72439246830235e-15,"GCLC"
1706.25114186538,0.68258526842551,0.0822062327409549,1.71315456054292e-17,2.34050266421784e-15,"TSKU"
543.658475931237,-0.967673474409901,0.118199554024486,2.14588406286313e-17,2.90597878618254e-15,"GPRC5D-AS1"
83.5242678402592,-2.03342858617592,0.249353826745647,2.22442027234869e-17,2.98613914474079e-15,"LINC00707"
816.8478701699,-0.935110594488304,0.114120470171218,2.36781335826345e-17,3.15123298490269e-15,"SGCD"
639.058200008162,1.13131943379753,0.138614461059648,2.42449478297948e-17,3.19908978287498e-15,"DKK1"
680.780789744902,-0.702630497992211,0.0854779403557462,2.73466022457196e-17,3.57776987685949e-15,"MIR100HG"
98.5732314071825,2.03486902271236,0.250976385251681,3.4842474038549e-17,4.5201522202279e-15,"FRAT1"
558.040039416504,-1.18361920499415,0.147124950178112,4.55513003099158e-17,5.86017478487066e-15,"UACA"
1001.92465216238,0.783183101618619,0.0963796393104765,4.70422281976137e-17,6.00196627202281e-15,"AKR1C3"
781.545753878631,-0.647172336543003,0.0793640041059076,4.97108386164255e-17,6.29045841442932e-15,"SOCS5"
276.784924244005,1.28777472643763,0.168608368746631,1.07281747820832e-16,1.34651676655123e-14,"FOXA2"
2139.30982285835,-0.5647530808736,0.0702706466912914,1.43113064686592e-16,1.78175765534807e-14,"LHFPL2"
803.347253407462,-0.723818477469608,0.0907998206106814,1.77819744712095e-16,2.19614497509226e-14,"CFLAR"
663.551681235194,-0.703706672965297,0.088274246704315,2.32823869361692e-16,2.85264674222682e-14,"USP31"
1666.9697145617,0.591678366259861,0.0739820263091264,2.74912241734649e-16,3.34180723456655e-14,"FAM107B"
1052.03203018815,-0.725536954788845,0.091732490195461,2.81468967692449e-16,3.39477962752815e-14,"MICAL2"
