Control1_REP1	Control1_REP2	Control2_REP1	Control2_REP2	15m_REP1	15m_REP2	3hr_REP1	3hr_REP2	2days_REP1	2days_REP2	4days_REP1	4days_REP2	7days_REP1	7days_REP2	GeneSymbol
60.32013273	70.85537373	90.37735389	96.56692957	118.2842999	91.97035183	106.3073605	124.9189032	97.84713201	121.6899525	118.8769523	131.8876029	93.72222405	85.64254629	FMNL1-AS1
15.3196513	11.88369671	22.03522282	19.71459922	21.29615453	17.93555698	24.33725273	20.93481626	21.43962539	25.0093749	38.66989606	34.09395591	21.92368863	20.86305681	FMNL1-DT
26.55752374	24.86731833	26.11733146	26.63231313	26.53350272	28.33350927	25.79453838	24.42389276	23.85406119	20.96808804	23.52158277	23.98773159	23.62880681	21.30229158	FMNL2
14.51894829	10.24461483	13.88720683	12.2715987	10.56217916	12.99376284	13.18731084	14.96897559	14.70200736	8.445492588	14.90975873	16.8754915	13.90895949	14.26314606	FMR1
28.65091017	13.65247902	36.91766354	18.20584775	24.82047549	35.22035345	33.63893685	26.03434626	7.837048063	19.62171529	13.30391261	12.82712332	16.79122282	14.27900917	FMR1-AS1
61.62850933	55.28655475	53.35037518	46.27007892	43.98968525	47.16971492	46.13081542	40.31316447	80.72653628	80.58221158	136.9547182	136.661243	104.6239531	113.73682	FN1
69.27643151	115.5384795	44.63250861	110.0520156	90.02195533	70.96750706	73.94293112	83.9329522	189.4958032	118.6107533	442.3124537	213.2303689	182.7014206	215.7869494	FN1-DT
69.15240368	72.05025418	69.99144458	66.02683092	62.49385702	56.21092832	71.13348217	73.1470586	73.01638566	65.02710088	69.04608026	86.62327085	72.65574694	72.32103688	FN3K
87.46862363	80.02517201	93.25638799	88.1352651	89.7749244	84.84929422	69.35355855	85.68753986	54.68753176	51.34569656	38.87496545	53.14577018	49.79744574	46.70626785	FN3KRP
14.92391211	14.22282195	17.52901277	15.59873688	16.63734927	16.15897018	19.03521482	20.46456602	18.05427787	15.6613698	19.51378472	18.99640219	20.57963436	25.44071419	FNBP1
92.94465202	80.70242921	101.0650132	93.37601052	88.08075057	84.56439886	80.074612	89.07258896	71.77934062	60.02744938	71.63995886	67.39074087	55.22617076	69.13480067	FNBP4
5.210763411	0	16.11418633	16.55555876	6.018825686	12.2010537	8.342645073	18.93954756	21.37995079	23.7907779	24.19592979	5.832197345	12.21533124	12.98467275	FNDC11
15.02944493	16.13872717	15.19343803	15.48658386	14.69038559	15.51530429	13.43844756	13.01659488	19.22109509	18.24208166	18.82240236	18.35583807	13.6139002	13.57410367	FNDC3A
50.41893804	48.79290716	46.44380843	45.39914946	43.1374236	45.51224812	34.00831902	34.23712624	43.48486204	41.71264431	44.85810642	43.7703469	36.52967916	35.76875207	FNDC3B
11.18749826	8.529548798	6.919424938	5.924125063	7.753443772	11.78803667	5.970547233	8.132633878	9.180542016	10.21575018	10.38972223	0	10.49051635	5.575613104	FNDC4
31.7994139	30.13922126	29.64925066	30.14712747	29.85631555	31.54888586	30.0853053	31.44334216	26.68680843	24.10479318	20.54422048	20.70653658	26.30786526	24.74643615	FNIP1
55.97225666	52.63157468	48.56224057	42.38381955	45.68754623	46.85380294	44.50822174	43.1749576	45.67606525	48.12905092	48.2989172	48.65621693	47.89272788	44.63262696	FNTA
13.68245529	12.90242599	14.10424389	13.53723684	14.76451566	12.73073189	15.18059137	17.36242982	16.94037326	14.05574415	16.80302461	15.07241693	10.80424201	10.8566407	FNTB
12.80571322	11.65356874	10.57030479	10.40096263	9.592275537	10.47398	9.206414041	8.710155027	12.88317996	11.48459588	15.79711217	16.23678974	13.42990652	12.67622084	FOCAD
59.24957958	79.05264388	54.96845798	69.02385188	47.90642067	41.62004174	139.1294625	78.96323793	16.2068779	108.2063013	41.26838683	13.263133	41.66874504	0	FOCAD-AS1
119.1688305	113.5705602	122.8424441	106.4872708	108.6136709	128.6176893	78.50384933	76.7023395	168.0779453	165.7771245	146.984854	158.3897785	152.7758261	218.0771762	FOS
11.3197461	15.41138736	18.75326712	11.13200098	15.410013	16.09250155	12.9452685	9.796154828	17.6934582	23.99547186	35.66754486	31.67433826	36.96129292	26.19278369	FOSB
448.0565222	458.5407744	470.7508371	579.6437836	478.1265599	467.6693145	268.5489538	290.6335061	210.2366373	211.6503658	144.8368234	172.8217192	403.9832406	425.9913509	FOSL1
236.8103736	232.7785567	251.4338347	266.2028679	270.798546	261.8002942	217.4957296	217.6427448	259.7213233	256.1425926	245.8430784	254.9550704	459.7110079	442.2988498	FOSL2
175.4049959	214.4634743	164.6932829	147.9637442	149.5986394	147.6495592	183.5920738	170.5059696	198.0550625	227.3720983	257.288765	239.6975873	250.2221771	256.6637525	FOSL2-AS1
187.1543387	245.7435716	192.3878401	201.5114451	175.3438996	196.5920309	179.7850448	194.6269015	157.8463213	206.5018464	214.8465411	233.9129725	209.6185627	177.4792643	FOXA1
277.5066023	346.4184471	329.3733858	292.8617471	341.9857572	353.4918843	347.3044652	346.8722766	622.766135	738.3465772	587.5782469	850.8743521	419.1890821	477.2442507	FOXA2
4.818692817	5.166362254	16.14352513	13.07718745	13.56701411	9.520045217	18.96585492	14.96029323	17.29986209	9.625306923	37.05920458	19.55096096	7.060137383	7.504796369	FOXA3
80.69649804	115.3583506	70.38656844	72.31447779	97.69183282	97.20108541	113.4626884	135.3726191	142.2034847	122.2215344	90.07459503	116.374279	94.58637588	102.4771107	FOXC1
14.74368801	10.53829827	3.7995478	7.807237122	17.03007431	4.315311285	21.63814287	8.931473768	5.04115711	25.24321626	8.557700952	16.50201541	17.28144405	13.77739322	FOXC2
9.135353605	4.353098129	4.708484425	7.256176852	2.638006017	2.673815023	2.437679048	0	0	36.4956164	0	0	0	0	FOXC2-AS1
0	3.880719734	4.197541127	4.312513045	0	4.767329573	4.346306426	0	5.569205971	0	0	13.67292083	4.772908249	0	FOXCUT
163.9071413	176.693357	181.4241563	216.2732798	246.7434201	204.4783751	265.2900288	279.9712797	227.8472661	202.4227277	193.3929774	225.5589997	236.212677	107.1316212	FOXD1
75.00211764	100.7199796	101.9141799	104.7056401	108.2913953	129.717985	101.8872944	95.00045189	88.59078242	147.8705669	138.5159734	103.0256741	103.8958236	135.9253567	FOXD4
241.4357336	304.0523269	251.8413039	289.1792324	288.8364013	225.4566516	239.2919111	224.6099375	345.9306364	374.0024179	370.3618205	357.0886914	320.0514247	347.3710765	FOXD4L1
6.294189467	5.998503305	9.732330358	13.3318691	7.27026469	7.368953225	8.397712037	7.625824428	25.82528709	14.36868765	7.306691669	10.56724865	25.82151702	35.29002644	FOXD4L3
28.81899551	27.46514713	51.98794603	61.04218465	45.77116306	50.60997075	30.76025934	34.91610812	59.12269059	32.89471558	142.1833487	40.31992431	92.89352228	44.88368548	FOXD4L4
16.57534251	13.82208804	12.81473253	16.45716491	11.96610858	18.19280965	15.48038358	15.06158805	42.50576873	26.01432166	60.13031823	44.06126698	41.28529033	23.23350284	FOXD4L5
9.284470202	0	9.57068226	14.7492392	14.29902001	3.623279693	11.56152359	16.87311926	16.9308965	21.1950487	10.77799793	3.463911023	21.76511768	7.711973451	FOXD4L6
151.7549914	177.3389014	99.6330102	104.2752966	136.6832853	127.9631908	155.2282395	121.4796891	227.3189374	187.6516498	151.0000754	155.698805	188.4636519	216.0899602	FOXE1
59.89878623	74.64946193	68.27603535	78.68566623	74.5097517	79.566944	65.77784088	59.31309669	44.11200534	49.96266223	32.09274678	38.67824758	48.60613363	51.66742733	FOXF2
37.8443652	24.3692745	22.14137395	33.03851916	26.58229232	29.3380722	27.29296151	17.96861044	29.3766918	17.51209305	17.81032027	13.73762327	17.98310405	21.66447056	FOXF2-DT
30.68620456	18.61022489	27.31868984	50.22508094	40.27827979	37.55902579	55.08500238	50.69775636	22.89211045	35.02599426	38.86088672	43.71287612	49.04736122	20.85457766	FOXH1
11.61431845	13.83588148	14.96544083	16.91288364	21.8000508	16.99690044	17.04541507	22.8662046	15.88465626	16.57108859	25.27993605	19.49915738	49.34869106	27.13280288	FOXJ1
34.39907448	31.85961992	37.95664106	42.45977074	36.23586163	43.53442185	38.26760499	36.83402085	43.73372163	39.81696946	33.46465439	34.16329998	27.82648732	31.08817989	FOXJ2
53.94601134	51.29557032	70.24956569	69.01047348	70.19749872	69.72308908	61.64621842	67.9808909	64.44357934	62.34065696	72.10596973	68.83956078	52.80005858	51.56861898	FOXK1
60.01110908	56.88674246	77.80498451	76.71422473	82.07856964	75.91945506	75.29874141	74.95768736	55.00925935	61.33400433	67.43421692	56.84550192	50.82233661	60.16765234	FOXK2
37.82127148	20.92907464	15.09181416	24.54987388	17.61549513	17.85461262	20.83557869	18.47699896	15.01761727	16.71102056	12.74670426	10.92434165	15.73044518	10.64074729	FOXL1
99.59305512	109.5166252	103.9794019	120.3498885	113.5626683	121.0836375	114.4787535	133.0392825	101.2853277	151.5706413	133.4006455	142.9108848	191.5659507	232.2667089	FOXL2
10.10870378	10.50962263	16.57778891	11.19236485	13.79928386	6.455353412	6.866129318	13.91745381	10.05487935	13.63620225	6.400811018	14.39997297	8.617209859	16.02988767	FOXL2NB
102.7883881	92.83383756	108.4211596	104.7453712	111.6529774	108.9706777	99.18754828	111.6831801	60.89140191	61.05003825	24.28089117	26.42065379	18.56245355	28.66658744	FOXM1
31.52140845	32.20931402	29.0179181	27.44734655	26.23633651	24.86569149	24.55883791	30.48072819	27.54964487	31.07304622	34.83092271	31.79031045	30.13059785	32.55332577	FOXN2
83.60332632	77.01997809	89.05324875	84.1140212	80.47346875	91.35373782	89.23489366	47.26909944	64.79407813	50.89435108	71.17147269	77.97819297	75.12838198	83.33226805	FOXN3-AS1
12.32595486	12.35290202	13.36139114	13.54605887	14.23740974	13.60033589	12.39923239	13.83738127	12.1751834	14.01332035	14.81977155	14.78136878	11.63831125	11.3962324	FOXO1
21.46399864	25.56958832	20.74281433	39.78047038	24.79254116	34.55248748	45.81965146	39.00756865	22.01689073	33.68686737	31.14595232	42.04162912	9.434432839	16.71438139	FOXO1B
10.02999416	9.641568958	10.56298042	10.94427231	12.16216396	10.72598397	9.500658652	9.521694985	10.62981785	11.34936279	12.95396719	12.05233617	11.24747072	11.14437144	FOXO3
8.274979567	9.320102482	9.693263739	9.958765158	9.558227008	9.247610554	11.64269179	20.50707659	9.259783782	12.02124856	20.95880205	13.47178315	7.93579886	9.372898263	FOXO4
6.714474726	7.013549473	6.91259931	6.000226676	5.695145743	6.411600142	5.872893657	5.676811873	8.113237547	7.53649692	10.3395523	9.59371966	8.051590638	8.387304875	FOXP1
30.86191819	35.35018734	45.16083246	42.27355228	43.63206723	45.36414329	46.08593799	43.4658459	37.01626034	35.55993253	50.85774929	37.92047365	37.20104597	33.96419636	FOXP4
28.19507639	33.47031959	34.80060924	32.34868382	29.71065143	33.29908136	31.54623128	31.61315744	33.14962283	39.80474383	44.50216009	44.29138518	29.56939871	29.58280259	FOXP4-AS1
115.0758501	102.5174763	90.25685075	82.13141163	91.02219928	103.9730302	109.4766175	109.1128379	102.64356	91.37420995	130.683225	176.3996689	240.4440918	330.3937959	FOXQ1
51.62638526	41.91204777	48.61879495	58.05055599	52.27035607	50.74130118	56.80470752	54.05448443	52.30245098	44.37760197	38.47432525	39.94896959	36.60637097	34.94129797	FOXRED1
41.05031337	41.25094773	52.24702218	48.05889053	52.7384437	43.8096646	43.96451796	49.735154	36.28330495	35.69969133	23.98898269	25.00460422	27.82223183	25.39929489	FOXRED2
13.49203909	12.85821495	0	7.14445045	3.896081296	0	3.60021762	16.34649256	0	7.700073872	15.66240898	22.65164287	7.907177586	8.405184547	FOXS1
152.051509	145.3835978	164.1903123	169.7434816	160.947086	155.5442984	152.4497354	158.5503456	117.2744578	118.3590652	137.1577052	127.7783375	154.8498063	173.9196227	FPGS
15.32185918	12.49455851	12.29341253	12.71377607	10.12612132	13.49983873	16.9440392	14.6402387	22.25158997	18.39023168	21.27054858	20.50824879	16.29282159	15.74451828	FRA10AC1
93.25176368	103.2825321	98.72444443	105.4322948	116.4463104	129.8296824	174.8557186	166.4174346	213.713084	210.0029942	193.0990936	234.1338888	153.6146272	119.3269623	FRAT1
121.6737325	139.7440006	101.304456	133.8161344	100.902207	115.055866	161.5046815	177.6548515	119.4742593	156.6867226	97.78606209	136.1845019	142.6168133	151.5990532	FRAT2
13.0672441	15.26148998	15.31890042	14.85659159	12.80001122	15.67350442	16.75062725	15.8318255	16.29486896	17.10869919	19.92827006	21.65168178	21.02256797	17.23880853	FRG1BP
19.82543985	17.93742483	17.59099578	16.21238127	13.76891632	17.92221006	12.58939186	11.40181521	25.05547797	20.05123268	26.21918687	24.99865268	19.11978455	25.95215885	FRG1CP
15.97444968	15.55738018	18.93091773	17.3501365	16.09472848	16.44971483	17.36163811	19.00091929	16.90422619	17.43507944	20.98060493	17.48803415	17.49400336	16.85244762	FRG1HP
14.18995822	12.48777583	11.69532436	11.01717817	11.36996882	10.4766435	11.08645404	11.24841352	16.52243447	14.73760147	18.66152371	20.89016401	16.89462614	18.07813635	FRK
322.0872979	342.7183073	319.1224366	241.7577842	256.4514345	281.8987086	267.0161401	268.9934545	295.1002351	299.8216264	301.2974353	237.9995532	414.1796093	292.211494	FRMD6-AS1
99.92944099	94.84468441	146.2825903	138.5784589	144.9921605	131.2573849	135.8394525	152.82744	84.29934945	80.63805193	73.69131375	58.21544324	53.52447256	59.19176348	FRMD8
25.00081062	23.92125718	21.22812609	23.52374512	20.45033323	21.07777008	19.45550965	21.48064716	21.52392883	25.18264805	23.70364854	22.24099051	19.26363365	23.70355003	FRS2
30.03313505	29.76713923	31.57814482	30.21659388	29.1400549	36.56789794	34.62067873	38.20647391	37.78962549	26.73884034	22.31318736	28.90879411	29.57017211	29.18736773	FRS3
104.9195944	120.8382054	157.63751	151.4442461	160.7289068	166.2305528	172.3043802	160.2459325	140.1720586	143.8018669	161.7693538	157.3320384	205.5978802	213.499501	FSCN1
172.3334813	175.9071792	191.320067	181.1909685	190.9387205	193.7960483	212.2593431	218.1340997	197.2410366	214.5645134	222.4301974	217.5042497	273.4924496	272.635899	FSCN2
13.55360219	6.321029299	18.13311781	13.89599044	16.32162395	18.90648923	16.31337801	15.37292624	9.465688534	7.899787604	8.36908261	6.132553329	5.070164302	7.545288146	FSD1
19.60882545	19.81454253	16.98831879	16.51442497	15.64990166	15.63161274	14.6455222	13.63960217	17.25013767	14.45269801	14.01249795	14.39262042	14.95691997	14.54844286	FSD1L
1.79968748	2.572713616	1.855166386	1.429484965	2.078775099	1.053496477	0.480228862	1.090219862	2.461394279	3.081311826	6.267571821	8.05727047	6.3283756	10.09042055	FST
36.51496877	36.93561745	34.41565138	34.66597598	32.30735573	30.99654065	28.20926464	28.343201	32.05914895	33.4711875	34.36642904	28.32659171	56.04514982	53.52438254	FSTL1
629.1533364	662.2535188	596.2182762	624.8879887	638.7635185	606.0257548	713.2822343	764.7813416	449.5892265	466.4053216	349.7230428	333.4637202	484.8026606	460.3809415	FSTL3
1263.170258	1344.818542	1231.725643	1122.847311	1294.748909	1222.393335	1697.46912	1734.928591	1795.055365	1844.48256	1459.762356	1426.552605	1322.7523	1441.508326	FTH1
0	0	0	3.1305825	3.414399473	0	0	0	0	0	0	13.23411082	0	0	FTH1P12
0	13.49859787	0	3.750134214	4.090119421	4.145639806	0	4.290150899	0	0	0	7.926590624	16.60196395	8.823791379	FTH1P19
12.56642246	0	3.238451788	0	7.257583995	7.3561004	10.05967784	3.806261786	0	0	0	0	0	0	FTH1P20
46.93647477	55.91438748	30.23961496	55.92219685	13.55379422	37.77888696	53.22927615	42.6499692	96.29102701	100.4521038	40.86511269	98.50144375	41.26155861	14.62009299	FTH1P7
35.58877052	33.9168941	6.11431073	6.281783546	3.425643379	10.41643196	25.32403349	7.186355952	73.01100649	20.31095227	27.54245795	19.9165378	6.952414101	14.780577	FTH1P8
3050.234805	3701.056918	3552.914536	3203.645029	3709.914152	3825.309705	5244.696088	5653.472646	4800.265182	5320.412818	3382.619251	3662.707143	3906.736918	4530.315918	FTL
48.13863392	57.34649317	49.62260201	50.98178005	83.40564235	63.40335979	32.11329971	102.0654608	32.91909275	109.8932592	69.85294875	67.34953949	42.31836913	74.97274858	FTLP12
68.32089452	130.2226804	44.81719486	32.88910811	25.10957221	83.6227965	43.09088055	33.86260485	59.46247616	113.4300537	36.05054481	83.42053305	94.64073586	46.43139878	FTLP3
11.13642481	9.724709703	9.877904635	9.627326113	9.550335976	10.21059207	9.329583674	9.130978344	10.07728859	9.784815106	11.60501236	10.71081781	10.33637714	10.61629284	FTO
51.65169231	46.52053545	39.49414418	42.98039852	51.13852252	46.51651723	43.92303314	47.10648778	45.8014541	42.75967493	36.89879293	40.02345428	25.94667233	36.77444819	FTSJ1
218.3912475	206.7579353	154.1687933	166.7881821	182.3253794	170.8770021	175.7882968	180.3265388	211.9410844	157.135121	221.7274405	200.0668513	174.8786707	177.8105187	FTSJ3
30.78478583	26.50063367	28.75940641	25.95841435	24.55190892	30.3911802	30.03075317	26.37468973	35.58731399	30.12207793	54.16563016	54.70692655	39.69438309	40.71030363	FTX
53.18612884	54.59344237	54.96972136	54.15715612	55.73171961	53.65292011	51.64865048	49.42917636	56.68998938	53.1593392	57.9572849	54.21213018	49.78528677	52.68873649	FUBP3
0	0	0	0	0	0	0	0	12.1751834	0	0	0	0	0	FUCA1P1
35.23775581	27.30529087	18.67122983	21.62406742	19.20995081	20.4346085	16.69664553	13.1669563	25.67340142	22.55397064	19.49735097	22.48459943	26.63467808	22.56767462	FUCA2
15.87584889	10.45348148	14.57995281	13.60365193	13.00317133	12.50379886	13.71025181	12.93966346	16.18609985	16.14424142	16.41917442	16.79996846	12.85676663	11.86828222	FUNDC1
19.18133234	21.87378981	14.8717252	15.62631775	16.00147539	13.91543871	12.7740003	15.09570815	26.23390018	18.15147572	27.78604492	26.60674617	17.48671363	15.11556156	FUNDC2
83.05655351	102.4355623	73.02620939	100.8975984	73.36328126	105.818768	99.08085345	94.70915402	120.2767214	167.2990734	113.432094	136.7086041	62.99289485	127.8332814	FUNDC2P1
95.2922924	132.7306172	123.4170096	133.2666958	120.6534368	146.6064323	95.19128415	106.5718878	106.9368132	115.7413546	117.7124052	153.1482542	143.1980386	89.80796214	FUOM
60.92121849	66.30226815	63.76835889	66.51066208	77.31859963	58.99624261	60.40894066	62.41962052	63.77630344	80.26800509	121.3610518	115.748965	74.49277769	72.1562485	FURIN
430.9332828	404.5377647	345.0025177	349.6270259	343.1696985	365.8305748	320.7570783	311.4223914	395.1690516	352.7653152	290.0153862	299.5947158	239.4254704	295.6608709	FUS
12.28201612	12.29967686	14.13319373	12.31182846	13.29524956	12.53376792	12.56603816	13.76642426	16.5283679	14.8811284	16.58319803	18.01046794	17.12899841	18.73972428	FUT10
113.5704331	108.2351622	121.9127663	139.7215381	127.2370999	124.4654978	160.8679413	149.4956233	127.2987767	155.9483988	114.9880209	106.0882964	141.1258761	156.3977979	FUT11
63.17646074	71.49768846	62.07131194	47.56723947	58.72093445	50.85035424	55.31536407	60.99475409	78.30462308	67.60422914	49.27478559	57.45257757	53.22394324	79.94445259	FUT4
100.0659566	38.14603768	123.7808239	74.18321051	80.90862158	105.4374391	42.72258242	48.49459461	136.8580801	68.53065746	23.23257332	111.9997897	46.91592034	74.80614247	FUT8-AS1
10.28270534	10.28963053	15.36955045	14.97377567	11.87730207	12.03852777	12.07288961	15.26126277	12.65709361	9.38954774	16.11469644	13.23537002	11.44998436	3.202927128	FUZ
20.69363235	21.40503656	21.46162473	22.78444728	21.06061935	22.23286182	19.86534239	21.93773431	23.12500157	19.58750344	20.06755294	24.57383767	19.22693821	26.56924685	FXN
24.53975861	24.42306888	20.29303194	21.42457249	19.55465275	19.6837161	22.96011856	24.41560871	25.27808981	23.1350801	28.84789651	27.9009565	19.0240679	22.73791948	FXR1
43.06783572	44.73401365	54.24729386	54.58004409	53.10031007	52.26312857	72.95627489	71.23383227	46.32817289	53.30128152	57.29862261	53.62028173	39.98766595	53.35878966	FXR2
3.587069608	4.102269055	4.067412893	3.419035004	4.557670247	3.359663486	13.0175686	9.995732624	5.88715055	9.826488325	9.161012052	8.029724703	5.045392389	8.938599074	FXYD2
74.52679604	75.94827658	85.57154458	83.03118751	83.31405142	90.2762178	83.8787285	84.25960646	66.10228447	72.43305869	68.52704954	64.83232401	70.92164935	67.57375836	FXYD5
0	9.21237046	9.96446704	5.118698399	5.58275692	5.658538769	5.158809148	17.56736209	0	11.03355845	0	10.8192999	0	0	FXYD6P1
4.125249858	2.948591518	5.315523499	5.734173157	2.978109665	1.811121198	3.027151202	4.998011468	7.757772646	9.417324816	11.97212482	10.96591128	4.835308137	2.569921871	FXYD7
20.31020579	21.21852098	23.4903935	22.91417692	24.42723857	23.45142404	21.3430811	21.68980735	23.67320763	20.95194666	25.35984774	23.59169439	20.53378232	18.08774089	FYCO1
11.29133077	8.804365125	9.145249343	7.066218049	8.214980826	8.412333329	11.11281046	11.3705473	9.225636269	11.71654976	13.10768812	13.62270503	11.0003949	12.24133733	FYTTD1
34.6544702	32.22096097	41.38612718	32.67303701	32.21808756	38.09799534	32.47798382	46.08238108	39.30415063	40.52023858	34.34190801	25.54288964	32.69363759	36.85896274	FZD1
222.5383843	215.2260424	229.3985678	208.6220942	224.679568	234.4841155	309.6670404	288.5931374	381.0148989	321.7470465	239.2005338	372.6948464	392.2302614	369.6947859	FZD2
13.48545119	9.49925743	19.03855446	16.14478354	23.36507347	11.3262874	20.33912005	14.9177708	17.64186188	8.700181123	7.487059763	8.531233985	14.43214346	9.496873556	FZD4
6.50900822	7.351976747	8.387076503	7.723206876	7.866470507	8.819969138	7.655070229	7.009859088	7.583382874	9.49330529	14.41249781	9.578781456	13.13947177	11.26372352	FZD4-DT
51.19053707	56.75074305	51.33270618	47.20669045	44.44726475	48.10833721	65.41783582	59.48924459	67.63084088	70.35466736	78.0208414	80.29165826	52.24638161	56.40470883	FZD5
29.5461869	20.7724255	20.1382391	21.88676395	19.95466951	22.77736	12.83860322	15.25780092	18.76952873	14.5587718	18.55523739	17.34812089	21.38467685	19.71406049	FZD6
134.8906728	153.7604603	110.4212196	136.5549973	174.1393869	151.7308227	175.7366138	204.2861502	249.6001989	243.0272214	193.4342008	208.704454	178.2598295	260.3385575	FZD7
172.0491596	200.242514	108.2951418	107.230169	160.918367	140.8209245	155.1988994	188.1573874	293.6143763	297.1785907	242.1450795	291.407737	265.9097598	265.5839378	FZD8
23.46823738	19.57003562	27.21565346	13.98054921	57.60362541	44.6477755	50.09814225	23.10206665	24.07275675	50.22605189	3.405426057	29.55043313	48.13848504	21.93013949	FZD9
38.74012418	36.43011339	56.3675325	60.27148422	64.44867201	56.99501829	64.40304275	66.35450629	30.94643259	32.28373769	28.25672878	30.12194961	27.72717051	30.54135246	FZR1
19.59043809	16.79458782	18.81117709	18.52115337	18.18541061	20.0031959	21.10102054	21.73008376	16.76118393	18.88943891	15.47274153	14.81810283	12.05790258	11.14550346	G2E3
71.40440008	72.03027236	57.56511962	62.70890506	57.57861841	64.82714788	54.21277133	58.76227431	58.04218465	53.2074567	47.38847172	47.80124666	48.00611775	51.86892446	G3BP1
21.04029923	17.13293172	16.12940931	15.90129918	16.84299636	17.61729621	17.9092139	17.26337056	18.66821448	18.99993584	21.10126277	20.19598205	14.36006976	19.1635722	G3BP2
122.6837433	130.4914628	134.934397	142.1105492	101.8533428	128.8846052	153.1621468	134.0409077	133.3346711	106.2760044	110.6290589	147.1231781	97.57902751	96.90071972	G6PC3
382.7065173	370.237353	553.914883	505.4127336	498.4804054	482.5734078	563.3649189	583.7951237	447.5158189	469.1640923	599.2945067	615.3458011	455.3559745	412.0060142	G6PD
110.8033711	123.2459903	156.4645246	154.9631303	159.0185581	159.7554905	175.1325861	177.4616099	128.7081045	131.6712632	126.5131086	125.0370686	134.5010907	108.1747251	GAA
8.050765783	7.570598885	9.732651514	9.645151331	8.187041299	10.02043702	7.979279212	6.837544127	7.462510506	6.533287446	7.948618097	7.184768744	10.50242046	9.297679209	GAB2
38.9746848	50.40936973	50.22019516	33.90577296	56.27338441	42.37053193	115.8858302	84.32213127	72.34229271	73.08524521	71.09813784	62.31827559	117.4710834	86.71500287	GABARAP
37.12835925	43.83410442	30.27558866	31.10484617	24.00339287	26.27555911	24.25079415	25.84869813	43.20061229	48.70448736	42.45764092	50.23967597	36.37415217	41.42684539	GABARAPL1
5.886232742	5.609711424	3.033843723	6.233883236	3.399521915	3.445667943	0	0	0	20.15607572	34.16554901	19.76466878	6.89940005	7.333935537	GABARAPL1-AS1
29.46861475	24.8077531	34.17417311	29.12847386	35.74040182	27.88792471	47.96679689	35.40563817	40.30359747	46.53008646	37.05977657	39.02992128	41.44907705	28.14919377	GABARAPL2
14.75547157	12.6903632	18.17820884	15.91281267	17.04368522	18.74973941	17.76610104	16.67814199	14.02807854	11.2966384	22.14247056	18.12644371	13.07690077	16.36672403	GABBR1
7.590526209	7.375783191	6.980698422	7.960022942	5.673173409	5.48881066	6.910383002	6.401430746	10.5849581	6.795305648	7.602131083	8.828937318	5.756911395	5.377734585	GABPA
15.71158459	13.74615608	16.32867858	14.35500986	14.54076763	14.3612132	13.36783021	14.5107579	15.67596394	13.59719064	16.29549753	15.42321068	10.94389862	14.28071073	GABPB1
506.6485289	494.6722108	444.459847	461.013916	423.9840019	458.7920712	412.7560632	477.29037	500.6083158	389.4681452	424.9080288	395.792598	361.1610171	440.5918609	GABPB1-AS1
39.14414265	40.87024941	35.11762338	40.18266516	36.72709115	37.03012181	27.23602259	25.53380417	31.33627581	29.35466952	22.95312648	21.53240367	22.0796495	21.38956492	GABRA5
26.93843822	23.79883238	26.62099098	27.83943959	26.76462817	27.9739529	24.37811583	22.80619538	32.82505676	33.56070124	35.47991971	34.84481555	26.49318797	24.73748965	GABRB3
84.19001632	96.37980925	64.5598255	70.4056881	72.63789416	67.76403907	61.64252523	54.57715099	66.3487348	84.67045414	123.3582104	123.246586	163.3655491	151.9077803	GABRE
65.78964079	67.73731118	54.19363716	60.65482324	74.97425884	61.55006498	74.29660967	68.32155083	51.41662406	48.94514834	87.96505369	74.29315328	194.8497377	189.5566019	GACAT2
0	0	0	10.44289199	0	0	0	0	0	22.51006997	11.44670584	33.1094269	0	24.57136067	GADD45AP1
774.7753847	892.9959373	916.4104195	781.9627284	789.7514349	825.6681809	948.8889745	860.4670486	950.9623945	1349.197319	664.9469975	959.8217276	752.8970305	870.446474	GADD45B
31.23446045	34.7283291	59.02842758	74.42824176	33.07164961	57.89917174	55.56405228	56.76390409	64.07806061	71.30357424	66.47470402	87.39867986	152.5445387	103.7773075	GADD45G
109.4506107	78.58888174	131.3711574	121.4725078	130.7533099	106.1980865	105.6210348	100.8173557	92.2766744	78.72278632	69.62036401	97.33167078	75.56795715	89.66774014	GADD45GIP1
25.00800282	25.26816829	35.42914907	38.47953925	41.02284726	36.63612494	33.57532245	34.02670762	26.41324467	24.06128487	27.58692163	26.74480077	27.70108284	28.79320507	GAK
9.694858625	5.039682029	6.35964109	12.13426236	11.19829467	9.286611824	5.173954893	5.872979366	7.232428305	2.011991248	0	0.986460389	7.231372488	5.490582958	GAL
21.02768489	24.78613508	20.67767219	21.3905505	23.32980662	20.40724627	29.23642161	28.4933678	28.38070785	20.84342577	40.14845621	38.09025108	30.4845381	36.88597809	GAL3ST1
8.81723393	13.36844265	21.48319139	20.37380537	19.79047473	19.12067781	25.66682126	25.12852672	23.8442151	30.42135991	32.33519291	30.50348437	25.83724892	25.46710135	GAL3ST2
90.72000968	95.0261273	119.6338901	122.2615223	122.2532148	114.1049499	113.6237176	123.2810858	73.7748162	90.02325646	87.76125218	89.18988021	89.57062762	102.3400981	GALK1
